0|002243||553.469971
0|002875||-1302.780029
0|000859||-3586.840088
1|601700||1658.510010
0|002565||4.010000
0|002945||-1331.989990
0|300587||-5767.870117
0|300674||-554.609985
0|300749||-950.200012
0|002948||-1966.640015
0|300759||-2222.879883
1|600604||5312.410156
1|600218||2693.719971
1|600613||499.109985
1|900902||5.820000
0|000068||-942.409973
0|000070||-3224.360107
0|002450||6422.330078
0|300424||2675.850098
0|000939||50.290001
0|002575||19.650000
0|300016||-917.479980
0|002941||-1185.530029
1|600128||-1481.880005
0|000563||-6168.910156
1|601606||-7217.850098
0|002600||4840.080078
0|300152||3908.330078
0|300397||3891.679932
0|000576||3877.949951
0|000760||3022.050049
0|000806||2938.120117
1|601860||2504.020020
0|000078||2077.219971
0|300238||1059.719971
1|600610||914.349976
0|002190||345.790009
0|300324||-1054.959961
0|300368||-1606.180054
0|002423||-1704.859985
0|300211||-1906.930054
0|000812||-3094.050049
0|000917||-3107.719971
0|002663||-3599.750000
1|603085||-3613.879883
0|002917||-3984.570068
1|601519||-7166.399902
0|002870||-8647.900391
1|601066||-14430.150391
0|300760||10352.450195
0|300761||7388.709961
0|300226||5431.390137
0|300612||2188.870117
0|300216||1861.640015
0|000037||1678.829956
0|002432||1448.060059
0|002750||1106.640015
0|002343||1092.339966
0|002590||986.469971
1|600375||47.840000
0|002949||35.959999
1|900904||20.190001
0|300085||-82.550003
1|600069||-270.920013
0|002592||-552.369995
0|000666||-851.510010
0|300586||-904.849976
1|600061||-1630.630005
0|300002||-4613.290039
0|002526||-6153.850098
1|600643||-10515.330078
1|603000||-18129.359375
